date,rv5m_var,rq5m,n_buckets,rv5m,rs_pos_var,rs_neg_var
2024-07-15,3.25178120305e-05,1.16375039809e-09,77,0.0905234148256,1.31645531118e-05,1.93532589187e-05
2024-07-16,2.07836862269e-05,4.60399901716e-10,77,0.0723704976435,1.29845813378e-05,7.79910488902e-06
2024-07-17,2.60664007644e-05,7.10605333923e-10,77,0.0810477204654,1.09314161276e-05,1.51349846368e-05
2024-07-18,8.41516891829e-05,8.81729207659e-09,77,0.145623575269,3.31033584617e-05,5.10483307212e-05
2024-07-19,5.65318905953e-05,2.9625745358e-09,77,0.119356761141,2.38219158943e-05,3.27099747011e-05
2024-07-22,4.72243207939e-05,3.39142421668e-09,77,0.109089545054,2.32807891202e-05,2.39435316737e-05
2024-07-23,2.68266237417e-05,1.32823182146e-09,77,0.0822210993779,9.27926101006e-06,1.75473627316e-05
2024-07-24,3.64515072287e-05,2.51702831831e-09,77,0.0958424739958,1.13583425889e-05,2.50931646398e-05
2024-07-25,9.53644854302e-05,1.04092703781e-08,77,0.155022096259,3.8659834741e-05,5.67046506892e-05
2024-07-26,8.61091848091e-05,1.12595027846e-08,77,0.147307550967,3.4425827461e-05,5.16833573481e-05
2024-07-29,4.30193668553e-05,2.46111387711e-09,77,0.104119548825,1.9844228738e-05,2.31751381173e-05
2024-07-30,5.81485122358e-05,6.28474567468e-09,77,0.121051332431,2.18053794204e-05,3.63431328154e-05
2024-07-31,5.60560795263e-05,3.65244207203e-09,77,0.118853405675,3.0370452533e-05,2.56856269933e-05
2024-08-01,8.99564227112e-05,7.09795666777e-09,77,0.150562340986,3.19338489138e-05,5.80225737974e-05
2024-08-02,0.000132171490208,2.64173190589e-08,77,0.182502645275,6.36234003879e-05,6.854808982e-05
2024-08-05,0.000391178501157,2.62673030088e-07,77,0.313969715564,0.000260705491757,0.0001304730094
2024-08-06,0.00014983089255,2.72618137765e-08,77,0.194312595893,7.75671147732e-05,7.22637777766e-05
2024-08-07,0.000142440404107,2.50090552236e-08,77,0.189459710321,5.25034731938e-05,8.99369309128e-05
2024-08-08,0.00010337589399,1.50687392229e-08,77,0.161402370755,7.18540081478e-05,3.15218858418e-05
2024-08-09,7.63984913907e-05,6.68490397669e-09,77,0.138753089445,4.05083020362e-05,3.58901893545e-05
2024-08-12,8.54528057011e-05,3.31546631376e-08,77,0.146745040927,2.75534760044e-05,5.78993296968e-05
2024-08-13,2.28004340093e-05,5.4063715859e-10,77,0.0758004575866,1.48544770083e-05,7.94595700103e-06
2024-08-14,4.69697879465e-05,4.09484360784e-09,77,0.108795158727,1.77557819691e-05,2.92140059773e-05
2024-08-15,1.67067872616e-05,3.76920811021e-10,77,0.0648853634491,1.01823715645e-05,6.52441569714e-06
2024-08-16,1.57224838624e-05,2.64720670083e-10,77,0.0629449436677,9.08569434605e-06,6.63678951634e-06
2024-08-19,2.18549326476e-05,1.15831517383e-09,77,0.0742121487844,1.29980392936e-05,8.85689335398e-06
2024-08-20,2.1971142956e-05,6.2495072705e-10,77,0.0744091931478,9.74923862427e-06,1.22219043317e-05
2024-08-21,4.07423954941e-05,4.96815472787e-09,77,0.101326618736,1.4951669203e-05,2.5790726291e-05
2024-08-22,5.31652584125e-05,3.29207638088e-09,77,0.115748197048,1.69295391808e-05,3.62357192316e-05
2024-08-23,8.40527371222e-05,1.88849921057e-08,77,0.145537932357,4.01109168248e-05,4.39418202974e-05
2024-08-26,2.28923878878e-05,7.49177042042e-10,77,0.0759531549557,6.83764618848e-06,1.60547416993e-05
2024-08-27,1.68665984106e-05,3.87494113165e-10,77,0.0651949599238,1.00312952487e-05,6.83530316184e-06
2024-08-28,4.67638925941e-05,3.1622056734e-09,77,0.108556441235,1.98036677206e-05,2.69602248735e-05
2024-08-29,4.61994698636e-05,2.82795284708e-09,77,0.107899334593,1.72688475388e-05,2.89306223248e-05
2024-08-30,3.75332667613e-05,2.13949041521e-09,77,0.0972542195683,1.97436411211e-05,1.77896256402e-05
2024-09-03,5.42147032992e-05,4.71522028287e-09,77,0.116885008583,1.55322503651e-05,3.86824529342e-05
2024-09-04,4.48635183028e-05,1.85948762407e-09,77,0.106327826143,2.05541441232e-05,2.43093741796e-05
2024-09-05,6.41943130358e-05,3.98688834564e-09,77,0.127188705808,3.0487534364e-05,3.37067786718e-05
2024-09-06,9.29170086646e-05,1.11563431708e-08,77,0.153019888196,2.5316166105e-05,6.76008425596e-05
2024-09-09,4.07573436207e-05,1.72690910513e-09,77,0.101345205079,2.0240703668e-05,2.05166399527e-05
2024-09-10,4.97798549937e-05,5.51585491293e-09,77,0.112002336843,2.00820124929e-05,2.96978425007e-05
2024-09-11,7.18419914228e-05,6.19489111469e-09,77,0.134551781254,4.44211928739e-05,2.7420798549e-05
2024-09-12,5.34483874872e-05,4.46678556209e-09,77,0.116055993584,2.92424340991e-05,2.4205953388e-05
2024-09-13,2.37653376627e-05,1.02879056847e-09,77,0.0773877580177,1.25518385441e-05,1.12134991186e-05
2024-09-16,2.81633817442e-05,1.49997159846e-09,77,0.084244716152,1.49489713755e-05,1.32144103687e-05
2024-09-17,3.86275576028e-05,1.62763092079e-09,77,0.0986617682585,1.51276743964e-05,2.34998832063e-05
2024-09-18,0.000124960284892,3.15630255752e-08,77,0.177454196323,6.61184933031e-05,5.88417915885e-05
2024-09-19,3.59225907321e-05,1.23077601315e-09,77,0.0951445892549,1.9474683191e-05,1.6447907541e-05
2024-09-20,2.24216697102e-05,5.27079349954e-10,77,0.0751682164679,1.06655056864e-05,1.17561640238e-05
2024-09-23,1.53847112479e-05,3.0649542466e-10,77,0.0622651365892,8.87513244364e-06,6.50957880425e-06
2024-09-24,1.66853426365e-05,6.32497708047e-10,77,0.0648437070531,8.98165503169e-06,7.70368760476e-06
2024-09-25,1.00119434905e-05,1.16563809785e-10,77,0.0502295705697,4.88515994708e-06,5.12678354346e-06
2024-09-26,1.94473454645e-05,5.25683935909e-10,77,0.0700052216414,7.67814672917e-06,1.17691987353e-05
2024-09-27,1.52886335057e-05,2.60931242222e-10,77,0.0620704087585,6.67504030808e-06,8.61359319766e-06
2024-09-30,2.81631441756e-05,1.26847663185e-09,77,0.0842443608335,1.61770495682e-05,1.19860946073e-05
2024-10-01,6.59353510374e-05,6.13448410898e-09,77,0.128901933505,3.0772005755e-05,3.51633452824e-05
2024-10-02,4.69630439145e-05,4.91261866555e-09,77,0.108787347915,2.70284276597e-05,1.99346162548e-05
2024-10-03,6.20651494626e-05,5.7675489521e-09,77,0.125061655453,2.71896351339e-05,3.48755143287e-05
2024-10-04,5.05697401834e-05,3.22844302738e-09,77,0.112887441845,2.2621135726e-05,2.79486044575e-05
2024-10-07,2.34722299325e-05,1.13552002444e-09,77,0.0769090498121,8.3416034349e-06,1.51306264976e-05
2024-10-08,1.4805480936e-05,3.16136306936e-10,77,0.0610817582907,9.3873358194e-06,5.41814511665e-06
2024-10-09,1.4659460747e-05,2.21151223294e-10,77,0.0607798001663,9.23199891306e-06,5.42746183397e-06
2024-10-10,1.74755280659e-05,3.87394831052e-10,77,0.0663613823892,8.83527488283e-06,8.64025318305e-06
2024-10-11,1.36622051338e-05,5.86258357845e-10,77,0.0586760231587,9.81786890162e-06,3.84433623219e-06
2024-10-14,1.1826144846e-05,2.46777692411e-10,77,0.0545911027658,7.30677583934e-06,4.51936900663e-06
2024-10-15,2.23720830729e-05,4.85714252219e-10,77,0.0750850513376,7.63365206335e-06,1.47384310096e-05
2024-10-16,1.3393290352e-05,3.37219945818e-10,77,0.05809568976,8.31545010829e-06,5.07784024367e-06
2024-10-17,2.40968650017e-05,7.46760317728e-10,77,0.077925669586,9.20486400972e-06,1.4892000992e-05
2024-10-18,1.14146661858e-05,2.16241687968e-10,77,0.0536329738017,6.44215960075e-06,4.97250658503e-06
2024-10-21,1.67564751909e-05,3.77141613141e-10,77,0.0649817801241,7.33047678473e-06,9.42599840613e-06
2024-10-22,1.12392192895e-05,1.92637705964e-10,77,0.0532192001157,6.32373174161e-06,4.91548754789e-06
2024-10-23,3.06584437466e-05,1.00493135902e-09,77,0.0878972572049,1.07598883989e-05,1.98985553477e-05
2024-10-24,2.58208876171e-05,7.02117603066e-10,77,0.0806651329851,1.30674578285e-05,1.27534297885e-05
2024-10-25,3.43129655253e-05,1.93670908641e-09,77,0.0929885332305,1.47993592936e-05,1.95136062317e-05
2024-10-28,1.53124326526e-05,2.40788536467e-10,77,0.062118701117,7.25931061333e-06,8.05312203929e-06
2024-10-29,2.35214307992e-05,1.21956282931e-09,77,0.0769896133345,1.35933084481e-05,9.92812235117e-06
2024-10-30,2.17222459071e-05,5.13639466113e-10,77,0.0739865255881,1.10734677383e-05,1.06487781688e-05
2024-10-31,5.55595269747e-05,7.00975043628e-09,77,0.118325824728,1.33990206637e-05,4.21605063111e-05
2024-11-01,4.64909104289e-05,2.73652217188e-09,77,0.108239130762,2.16047573788e-05,2.48861530501e-05
2024-11-04,3.11192349832e-05,1.20680532658e-09,77,0.0885553342028,1.74239567383e-05,1.36952782449e-05
2024-11-05,2.57080173097e-05,5.83386532444e-10,77,0.0804886349869,1.65196397947e-05,9.188377515e-06
2024-11-06,3.18524598744e-05,1.66035253042e-09,77,0.0895925213863,1.42546261086e-05,1.75978337658e-05
2024-11-07,1.43443501057e-05,3.32538069898e-10,77,0.0601230091283,9.3353229082e-06,5.00902719752e-06
2024-11-08,8.86592266882e-06,8.10723194776e-11,77,0.0472674572253,5.66795897806e-06,3.19796369077e-06
2024-11-11,1.11028053851e-05,1.69602923535e-10,77,0.052895245127,5.54211377652e-06,5.56069160856e-06
2024-11-12,1.8998743371e-05,6.65677778369e-10,77,0.0691930872955,6.94874383412e-06,1.20499995369e-05
2024-11-13,2.44778350048e-05,8.6915027215e-10,77,0.0785392540148,1.00262822191e-05,1.44515527856e-05
2024-11-14,4.46946896734e-05,3.09189743306e-09,77,0.106127573221,1.81674605786e-05,2.65272290948e-05
2024-11-15,2.94294430028e-05,9.61716808098e-10,77,0.0861174757916,1.3044628996e-05,1.63848140068e-05
2024-11-18,2.29012790462e-05,7.37520867205e-10,77,0.0759679032201,1.38612433518e-05,9.04003569441e-06
2024-11-19,1.92597938476e-05,3.44534627648e-10,77,0.0696668360814,1.25022791586e-05,6.75751468902e-06
2024-11-20,4.95049185279e-05,4.36299201935e-09,77,0.111692611524,2.28473502938e-05,2.66575682342e-05
2024-11-21,8.44487228348e-05,1.52372867801e-08,77,0.145880355615,3.70748862423e-05,4.73738365925e-05
2024-11-22,3.37134531463e-05,1.43144056618e-09,77,0.0921726108607,1.74016700281e-05,1.63117831182e-05
2024-11-25,2.64480895862e-05,8.58641935398e-10,77,0.0816389525639,1.0080579918e-05,1.63675096682e-05
2024-11-26,1.32800195346e-05,1.77121095676e-10,77,0.0578495023549,7.07799230231e-06,6.20202723224e-06
2024-11-27,1.32050797565e-05,2.19264370941e-10,77,0.0576860476948,6.1821716168e-06,7.02290813973e-06
2024-11-29,5.57521860546e-06,3.81871362853e-11,72,0.0374827305379,3.74900898458e-06,1.82620962088e-06
2024-12-02,7.09110959567e-06,6.87052329324e-11,77,0.0422724451399,3.36475324029e-06,3.72635635538e-06
2024-12-03,6.89107625785e-06,4.78211774311e-11,77,0.0416719476024,3.3076247078e-06,3.58345155005e-06
2024-12-04,6.11343049898e-06,4.72532378548e-11,77,0.0392502800721,3.66918466478e-06,2.4442458342e-06
2024-12-05,9.73992422975e-06,1.31558991607e-10,77,0.0495425161442,3.63067250503e-06,6.10925172472e-06
2024-12-06,8.22699098861e-06,6.72251600099e-11,77,0.0455324250302,3.69617191355e-06,4.53081907506e-06
2024-12-09,9.4165198847e-06,1.05148313254e-10,77,0.0487130681742,3.14971703748e-06,6.26680284723e-06
2024-12-10,1.01119457201e-05,1.39061349382e-10,77,0.0504798011235,4.80533137711e-06,5.30661434299e-06
2024-12-11,5.12167483856e-06,2.44080357208e-11,77,0.0359257854377,3.15695502501e-06,1.96471981355e-06
2024-12-12,1.14180623119e-05,1.01837567748e-10,77,0.0536409517308,5.37090977972e-06,6.04715253214e-06
2024-12-13,1.84695126399e-05,5.67410982702e-10,77,0.0682225562792,7.77289303741e-06,1.06966196025e-05
2024-12-16,7.33145286424e-06,7.35509311388e-11,77,0.0429828584646,4.39610460818e-06,2.93534825606e-06
2024-12-17,1.38900987725e-05,2.70202833753e-10,77,0.0591633745713,7.96594026143e-06,5.92415851106e-06
2024-12-18,0.00020138755922,1.19934385467e-07,77,0.225276862823,3.99224922457e-05,0.000161465066974
2024-12-19,9.93144138221e-05,1.05393618491e-08,77,0.15819997561,4.06623848525e-05,5.86520289696e-05
2024-12-20,0.000118181995733,1.69519129341e-08,77,0.172574224393,7.96409889541e-05,3.8541006779e-05
2024-12-23,3.56134814134e-05,1.77089698101e-09,77,0.0947343512998,1.73338327836e-05,1.82796486298e-05
2024-12-24,1.37504285077e-05,2.28509907963e-10,71,0.0588651678325,9.40721371001e-06,4.34321479773e-06
2024-12-26,2.97636367197e-05,2.15484452417e-09,77,0.0866050602064,1.49302115036e-05,1.48334252161e-05
2024-12-27,7.26144161194e-05,6.74563588548e-09,77,0.13527317865,2.92402433787e-05,4.33741727407e-05
2024-12-30,5.94880560828e-05,3.78763883409e-09,77,0.122437698986,2.58139649261e-05,3.36740911567e-05
2024-12-31,7.90479707839e-05,5.19263158987e-09,77,0.141138544124,3.24391554692e-05,4.66088153147e-05
2025-01-02,0.000146444429933,2.03917576047e-08,77,0.192104128907,5.4241050729e-05,9.22033792035e-05
2025-01-03,3.64769075843e-05,2.53090268622e-09,77,0.0958758609413,1.99732968684e-05,1.65036107158e-05
2025-01-06,2.55376685903e-05,7.61639023141e-10,77,0.0802215213315,1.25771355234e-05,1.29605330669e-05
2025-01-07,8.2566304849e-05,1.48328689609e-08,77,0.144245307799,2.55088872931e-05,5.7057417556e-05
2025-01-08,8.91573181795e-05,9.26305695477e-09,77,0.149892108469,4.1609273768e-05,4.75480444116e-05
2025-01-10,0.000104824520459,2.19064623457e-08,77,0.162529317834,3.38012713159e-05,7.10232491433e-05
2025-01-13,6.58673379109e-05,4.29373180755e-09,77,0.128835434386,4.10900432178e-05,2.47772946931e-05
2025-01-14,7.23614104425e-05,4.90390532616e-09,77,0.135037311257,2.76589199095e-05,4.4702490533e-05
2025-01-15,3.07561405552e-05,1.2543212144e-09,77,0.0880371933896,1.6730513973e-05,1.40256265822e-05
2025-01-16,3.48958505526e-05,1.15128151958e-09,77,0.0937750198041,1.63000117857e-05,1.8595838767e-05
2025-01-17,1.68012842788e-05,3.52423206453e-10,77,0.065068607164,9.62235362238e-06,7.17893065644e-06
2025-01-21,2.70351527756e-05,1.51432173307e-09,77,0.0825400417946,1.28940853005e-05,1.4141067475e-05
2025-01-22,6.78586350403e-06,4.20512623601e-11,77,0.041352600922,3.3780987588e-06,3.40776474523e-06
2025-01-23,9.38639945003e-06,2.20699814287e-10,77,0.0486350970124,7.23054516701e-06,2.15585428301e-06
2025-01-24,1.18136742865e-05,1.52115226544e-10,77,0.0545623122696,4.1361085541e-06,7.67756573244e-06
2025-01-27,6.17520487086e-05,3.51071629201e-09,77,0.124745806641,3.41017452836e-05,2.7650303425e-05
2025-01-28,3.44756273527e-05,2.05391109545e-09,77,0.0932086803516,2.35013327211e-05,1.09742946317e-05
2025-01-29,6.79783888888e-05,8.48706238044e-09,77,0.130883742306,3.24656925561e-05,3.55126963327e-05
2025-01-30,7.45782901101e-05,1.33683094967e-08,77,0.13709022251,3.0483762377e-05,4.4094527733e-05
2025-01-31,5.80366133611e-05,6.80379215091e-09,77,0.12093480296,1.57943723192e-05,4.22422410418e-05
2025-02-03,0.000121720210594,9.37457639352e-08,77,0.175138496824,9.09233855749e-05,3.07968250189e-05
2025-02-04,2.4624615091e-05,7.08554576803e-10,77,0.0787743803717,1.45652847104e-05,1.00593303806e-05
2025-02-05,2.1815758678e-05,9.30200776087e-10,77,0.0741456080079,1.28056358129e-05,9.01012286512e-06
2025-02-06,2.16414219485e-05,1.22837400149e-09,77,0.0738487530769,8.99188210641e-06,1.26495398421e-05
2025-02-07,0.000108581302109,3.63642879644e-08,77,0.165416106022,2.97290135652e-05,7.88522885443e-05
2025-02-10,8.51920711774e-06,8.18869031053e-11,77,0.0463340068812,5.32183386499e-06,3.19737325275e-06
2025-02-11,1.13170009275e-05,1.38067264467e-10,77,0.0534030358101,7.2521188234e-06,4.06488210413e-06
2025-02-12,3.68253915091e-05,2.39807110507e-09,77,0.0963327496769,2.23219535554e-05,1.45034379538e-05
2025-02-13,2.28220447881e-05,5.45673495992e-10,77,0.0758363717921,1.40754866826e-05,8.74655810542e-06
2025-02-14,9.74256049431e-06,1.03211032258e-10,77,0.0495492204234,4.55224683503e-06,5.19031365929e-06
2025-02-18,1.87740796645e-05,7.60348534236e-10,77,0.0687827600163,1.08937096932e-05,7.88036997129e-06
2025-02-19,1.19864521199e-05,2.22570160556e-10,77,0.05495985748,8.21232047424e-06,3.77413164567e-06
2025-02-20,2.48580365343e-05,7.39080716904e-10,77,0.0791468584761,1.01623863402e-05,1.46956501941e-05
2025-02-21,3.17149936972e-05,8.18345127885e-10,77,0.0893989843996,7.50963650802e-06,2.42053571892e-05
2025-02-24,5.7031191792e-05,4.29579559507e-09,77,0.119882694045,2.06153209936e-05,3.64158707984e-05
2025-02-25,8.95340825833e-05,8.08896686606e-09,77,0.150208484484,3.60126271601e-05,5.35214554232e-05
2025-02-26,4.99697318553e-05,3.15270052441e-09,77,0.112215740552,2.29075408223e-05,2.7062191033e-05
2025-02-27,0.000119081280368,1.48310399766e-08,77,0.173229566335,4.05052980646e-05,7.85759823031e-05
2025-02-28,0.000151095637549,2.44754779471e-08,77,0.195130983348,9.14614723898e-05,5.96341651588e-05
2025-03-03,0.00014869043512,2.2373599763e-08,77,0.193571665412,4.32747416726e-05,0.000105415693448
2025-03-04,0.000174021897944,3.45346323261e-08,77,0.209412316452,7.12537530619e-05,0.000102768144882
2025-03-05,0.00017417507306,3.56720796354e-08,77,0.209504459168,9.7354794742e-05,7.68202783182e-05
2025-03-06,0.000179154223113,3.64099204025e-08,77,0.212477914675,7.57804853413e-05,0.000103373737772
2025-03-07,0.00024391731276,6.47145276683e-08,77,0.247925720359,0.000127798904802,0.000116118407958
2025-03-10,0.000167018767988,3.21481193943e-08,77,0.205155379001,7.0590816616e-05,9.64279513715e-05
2025-03-11,0.000289825201673,9.73772988317e-08,77,0.270251643513,0.000142588244867,0.000147236956805
2025-03-12,0.000116624097177,1.48103833096e-08,77,0.171432997082,4.72349599914e-05,6.93891371853e-05
2025-03-13,0.000130777510286,1.28537328644e-08,77,0.181537689178,4.83321537275e-05,8.24453565581e-05
2025-03-14,6.35053935031e-05,3.24469236261e-09,77,0.126504383967,4.01465416878e-05,2.33588518153e-05
2025-03-17,6.05500497318e-05,3.89661916478e-09,77,0.123525756555,3.11551071306e-05,2.93949426012e-05
2025-03-18,6.76068278084e-05,3.70876045692e-09,77,0.130525555382,2.72436298145e-05,4.03631979939e-05
2025-03-19,8.46247290558e-05,7.26028967114e-09,77,0.146032296846,5.48011164142e-05,2.98236126416e-05
2025-03-20,7.9161760877e-05,5.69056855167e-09,77,0.141240092541,3.68866424232e-05,4.22751184538e-05
2025-03-21,5.94724419805e-05,3.08117554097e-09,77,0.122421629539,3.66294825852e-05,2.28429593953e-05
2025-03-24,2.49601415829e-05,1.00743920959e-09,77,0.0793092408166,1.42159708971e-05,1.07441706859e-05
2025-03-25,1.48249768736e-05,1.64178143044e-10,77,0.0611219614554,7.84420041396e-06,6.98077645967e-06
2025-03-26,3.81010562678e-05,1.19360645437e-09,77,0.0979870714915,1.27206473587e-05,2.53804089091e-05
2025-03-27,7.1938154728e-05,4.29908130856e-09,77,0.134641802541,3.36738595337e-05,3.82642951944e-05
2025-03-28,6.08401934551e-05,3.5215285912e-09,77,0.123821358217,1.69046905874e-05,4.39355028677e-05
2025-03-31,0.000141648643417,2.1437963975e-08,77,0.188932416861,9.23408152581e-05,4.93078281586e-05
2025-04-01,9.31051186962e-05,7.46179538867e-09,77,0.153174703889,5.11770449028e-05,4.19280737934e-05
2025-04-02,0.000107129217316,1.21429002512e-08,77,0.164306307742,6.67215604245e-05,4.04076568918e-05
2025-04-03,0.000118276304933,1.55900866127e-08,77,0.172643067753,3.74638408635e-05,8.08124640692e-05
2025-04-04,0.000807142852767,7.33505870439e-07,77,0.450998890129,0.000352978678334,0.000454164174433
2025-04-07,0.00412205878582,7.73351993617e-05,77,1.01919517955,0.00250637179349,0.00161568699233
2025-04-08,0.000832776243566,1.17250764957e-06,77,0.458104369526,0.000384711377859,0.000448064865707
2025-04-09,0.00204088173309,1.1496093365e-05,77,0.71714865735,0.00166100465441,0.00037987707868
2025-04-10,0.00116688289423,1.30892496854e-06,77,0.542267912886,0.000593505469435,0.000573377424794
2025-04-11,0.000358503067556,1.45393536131e-07,77,0.300570745456,0.000229443960952,0.000129059106604
2025-04-14,0.000181766922009,3.78353199637e-08,77,0.214021644575,7.36865460992e-05,0.00010808037591
2025-04-15,0.000111253006152,1.90987087465e-08,77,0.167438817335,4.68630675285e-05,6.43899386239e-05
2025-04-16,0.00017527148708,5.92073625688e-08,77,0.210162829121,7.62074952244e-05,9.90639918554e-05
2025-04-17,0.000124597288423,1.4554288431e-08,77,0.177196265995,6.97109327931e-05,5.48863556301e-05
2025-04-21,7.65281238363e-05,4.82716246697e-09,77,0.138870757205,2.71983853486e-05,4.93297384877e-05
2025-04-22,0.000125563145459,2.25998350858e-08,77,0.177881737836,7.28549673066e-05,5.27081781524e-05
2025-04-23,0.000173938223771,2.41669871041e-08,77,0.209361965004,7.25101680155e-05,0.000101428055756
2025-04-24,6.17399972055e-05,2.93297563353e-09,77,0.124733633378,4.25398971295e-05,1.9200100076e-05
2025-04-25,8.63702847409e-05,9.81568928362e-09,77,0.147530714615,4.41685146443e-05,4.22017700965e-05
2025-04-28,8.10087391125e-05,7.64845573406e-09,77,0.142878277762,3.73899076714e-05,4.36188314411e-05
2025-04-29,7.37144033358e-05,5.0336529402e-09,77,0.136293909037,4.28663762266e-05,3.08480271092e-05
2025-04-30,0.000129379905765,2.25990200708e-08,77,0.180565047151,8.08001037217e-05,4.85798020429e-05
2025-05-01,9.31220756802e-05,1.32527493472e-08,77,0.153188651902,3.73506841014e-05,5.57713915788e-05
2025-05-02,4.94073139255e-05,3.42067234765e-09,77,0.111582449826,2.59942148529e-05,2.34130990727e-05
2025-05-05,2.67307314513e-05,1.02010207796e-09,77,0.0820740173607,1.48245977867e-05,1.19061336646e-05
2025-05-06,9.12002006616e-05,1.94095390192e-08,77,0.151599639072,4.56531572158e-05,4.55470434457e-05
2025-05-07,0.000167532843775,6.26452827366e-08,77,0.205470865651,8.3001680332e-05,8.4531163443e-05
2025-05-08,7.50586667446e-05,7.78535830344e-09,77,0.137531029297,3.92257718721e-05,3.58328948724e-05
2025-05-09,3.894121357e-05,2.03868208396e-09,77,0.0990615254256,1.3683131818e-05,2.5258081752e-05
2025-05-12,4.49586152645e-05,2.24586260282e-09,77,0.106440457753,2.56265543262e-05,1.93320609383e-05
2025-05-13,2.61765737674e-05,7.86779175158e-10,77,0.0812188191824,1.59439803948e-05,1.02325933726e-05
2025-05-14,3.34349189607e-05,1.81443455429e-09,77,0.0917910648053,1.42288239863e-05,1.92060949743e-05
2025-05-15,3.24022607925e-05,9.32333415404e-10,77,0.0903624353352,1.93467333604e-05,1.30555274321e-05
2025-05-16,1.83960538804e-05,4.04643067634e-10,77,0.0680867503841,1.20124173727e-05,6.38363650775e-06
2025-05-19,2.35102963959e-05,4.99929770975e-10,77,0.0769713887868,1.68548666018e-05,6.65542979415e-06
2025-05-20,3.07207909584e-05,1.16541658262e-09,77,0.0879865860317,1.33883261137e-05,1.73324648447e-05
2025-05-21,0.000105487234802,1.56184868385e-08,77,0.163042274181,3.94912926995e-05,6.59959421021e-05
2025-05-22,4.68020329626e-05,2.23955282533e-09,77,0.108600701225,2.18937224413e-05,2.49083105213e-05
2025-05-23,4.84274595893e-05,2.25305923128e-09,77,0.110470447707,2.57828125729e-05,2.26446470163e-05
2025-05-27,1.40383691531e-05,3.29770528761e-10,77,0.0594783071934,1.12897768845e-05,2.74859226861e-06
2025-05-28,3.1618743859e-05,1.72163571811e-09,77,0.0892632256446,1.08185731327e-05,2.08001707263e-05
2025-05-29,7.06669356321e-05,7.94420756211e-09,77,0.133446872497,2.56577939895e-05,4.50091416427e-05
2025-05-30,6.20748150384e-05,4.55169274475e-09,77,0.125071393171,3.06627482536e-05,3.14120667849e-05
2025-06-02,3.78759977348e-05,1.66755201692e-09,77,0.0976972437133,2.14502076595e-05,1.64257900753e-05
2025-06-03,1.36615160564e-05,1.94329858545e-10,77,0.0586745434256,9.10994803926e-06,4.5515680171e-06
2025-06-04,1.48091853997e-05,3.04238177668e-10,77,0.0610893994137,5.82569722968e-06,8.98348817002e-06
2025-06-05,7.76670832912e-05,8.93194541116e-09,77,0.13990033949,2.86353384082e-05,4.9031744883e-05
2025-06-06,2.9251789621e-05,2.34571899222e-09,77,0.085857154533,1.16855640923e-05,1.75662255288e-05
2025-06-09,9.40267340516e-06,7.77430723119e-11,77,0.0486772400419,4.81396184901e-06,4.58871155615e-06
2025-06-10,1.69574347336e-05,4.99375299745e-10,77,0.0653702803487,8.82585153208e-06,8.13158320151e-06
2025-06-11,4.19053939741e-05,2.34430346234e-09,77,0.102762635629,1.55405201533e-05,2.63648738208e-05
2025-06-12,2.13750860643e-05,5.68611507958e-10,77,0.0733929266906,1.47131972825e-05,6.66188878186e-06
2025-06-13,4.36960434386e-05,1.69150486471e-09,77,0.104935232151,2.21900527614e-05,2.15059906772e-05
2025-06-16,1.53045855992e-05,2.59298324232e-10,77,0.0621027823129,8.95696863631e-06,6.34761696289e-06
2025-06-17,2.5494068974e-05,4.62184011261e-10,77,0.0801530123043,1.15010793492e-05,1.39929896249e-05
2025-06-18,4.7633785993e-05,3.22569878644e-09,77,0.109561462523,1.96891112055e-05,2.79446747876e-05
2025-06-20,4.74226757913e-05,3.06325479038e-09,77,0.109318407871,1.58565476513e-05,3.15661281399e-05
2025-06-23,4.93121636337e-05,3.43883628937e-09,77,0.111474953401,3.36813373675e-05,1.56308262662e-05
2025-06-24,1.04759380566e-05,1.02486909942e-10,77,0.0513803113094,5.90872015218e-06,4.56721790438e-06
2025-06-25,1.0352496164e-05,1.10257317725e-10,77,0.0510766975569,4.93722517761e-06,5.41527098636e-06
2025-06-26,9.10485620708e-06,9.17722535209e-11,77,0.047900143676,5.10862887593e-06,3.99622733115e-06
2025-06-27,2.16422444864e-05,7.24787517733e-10,77,0.0738501564696,1.15452407705e-05,1.0097003716e-05
2025-06-30,1.69418313198e-05,5.35101637969e-10,77,0.0653401981371,8.05853266499e-06,8.88329865482e-06
2025-07-01,2.38561220464e-05,5.60197590166e-10,77,0.0775354290354,1.21381283286e-05,1.17179937179e-05
2025-07-02,6.944353478e-06,6.0617439097e-11,77,0.0418327273371,4.92286496822e-06,2.02148850978e-06
2025-07-03,5.56830515279e-06,8.81946439432e-11,77,0.0374594834255,3.93684170339e-06,1.63146344941e-06
2025-07-07,2.35280689852e-05,8.60946024374e-10,77,0.0770004765197,7.91095277292e-06,1.56171162123e-05
2025-07-08,2.00376551415e-05,5.39997135119e-10,77,0.0710597572164,1.02937651786e-05,9.74388996285e-06
2025-07-09,1.25338026708e-05,1.85447260649e-10,77,0.056200696375,5.5155224507e-06,7.0182802201e-06
2025-07-10,6.93654269509e-06,6.20241325062e-11,77,0.0418091946725,4.06436736945e-06,2.87217532564e-06
2025-07-11,1.42613455679e-05,2.40281908227e-10,77,0.0599488038506,7.52060952004e-06,6.74073604789e-06
